Year,SL,tas_1,cyclpers_1,P_M_1,P_M_2,P_M_3,P_M_4,P_M_5,B,NX,rf,G,I,Y,W,Q_U,Q_I,Q,M,X,N,C,E,PE,LF,PoP,r_1_1,I_1_1,omegaI_1_1,D_1_1,D_N_1_1,D_K_1_1,G_A_1_1,K_A_1_1,A_1_1,A_N_1_1,A_K_1_1,A_I_1_1,tauKF_1_1,tauNF_1_1,P_1_1,K_1_1,Y_1_1,N_1_1,Q_I_1_1,P_I_1_1,E_1_1,Q_I_1_1_1,E_I_1_1_1,Q_I_1_1_2,E_I_1_1_2,Q_I_1_1_3,E_I_1_1_3,Q_I_1_1_4,E_I_1_1_4,X_1_1,D_X_1_1,Q_1_1,P_Q_1_1,W_1_1,Q_D_1_1_1,Q_D_1_1,P_D_1_1,M_I_1_1,M_F_1_1,Q_A_1_1,Q_A_I_1_1,Q_A_F_1_1,P_A_1_1,M_A_F_1_1,P_M_A_1_1,r_2_1,I_2_1,omegaI_2_1,D_2_1,D_N_2_1,D_K_2_1,G_A_2_1,K_A_2_1,A_2_1,A_N_2_1,A_K_2_1,A_I_2_1,tauKF_2_1,tauNF_2_1,P_2_1,K_2_1,Y_2_1,N_2_1,Q_I_2_1,P_I_2_1,E_2_1,Q_I_2_1_1,E_I_2_1_1,Q_I_2_1_2,E_I_2_1_2,Q_I_2_1_3,E_I_2_1_3,Q_I_2_1_4,E_I_2_1_4,X_2_1,D_X_2_1,Q_2_1,P_Q_2_1,W_2_1,Q_D_2_1_1,Q_D_2_1,P_D_2_1,M_I_2_1,M_F_2_1,r_3_1,I_3_1,omegaI_3_1,D_3_1,D_N_3_1,D_K_3_1,G_A_3_1,K_A_3_1,A_3_1,A_N_3_1,A_K_3_1,A_I_3_1,tauKF_3_1,tauNF_3_1,P_3_1,K_3_1,Y_3_1,N_3_1,Q_I_3_1,P_I_3_1,E_3_1,Q_I_3_1_1,E_I_3_1_1,Q_I_3_1_2,E_I_3_1_2,Q_I_3_1_3,E_I_3_1_3,Q_I_3_1_4,E_I_3_1_4,X_3_1,D_X_3_1,Q_3_1,P_Q_3_1,W_3_1,Q_D_3_1_1,Q_D_3_1,P_D_3_1,M_I_3_1,M_F_3_1,Q_A_2_1,Q_A_I_2_1,Q_A_F_2_1,P_A_2_1,M_A_F_2_1,P_M_A_2_1,r_4_1,I_4_1,omegaI_4_1,D_4_1,D_N_4_1,D_K_4_1,G_A_4_1,K_A_4_1,A_4_1,A_N_4_1,A_K_4_1,A_I_4_1,tauKF_4_1,tauNF_4_1,P_4_1,K_4_1,Y_4_1,N_4_1,Q_I_4_1,P_I_4_1,E_4_1,Q_I_4_1_1,E_I_4_1_1,Q_I_4_1_2,E_I_4_1_2,Q_I_4_1_3,E_I_4_1_3,Q_I_4_1_4,E_I_4_1_4,X_4_1,D_X_4_1,Q_4_1,P_Q_4_1,W_4_1,Q_D_4_1_1,Q_D_4_1,P_D_4_1,M_I_4_1,M_F_4_1,Q_A_3_1,Q_A_I_3_1,Q_A_F_3_1,P_A_3_1,M_A_F_3_1,P_M_A_3_1,r_5_1,I_5_1,omegaI_5_1,D_5_1,D_N_5_1,D_K_5_1,G_A_5_1,K_A_5_1,A_5_1,A_N_5_1,A_K_5_1,A_I_5_1,tauKF_5_1,tauNF_5_1,P_5_1,K_5_1,Y_5_1,N_5_1,Q_I_5_1,P_I_5_1,E_5_1,Q_I_5_1_1,E_I_5_1_1,Q_I_5_1_2,E_I_5_1_2,Q_I_5_1_3,E_I_5_1_3,Q_I_5_1_4,E_I_5_1_4,X_5_1,D_X_5_1,Q_5_1,P_Q_5_1,W_5_1,Q_D_5_1_1,Q_D_5_1,P_D_5_1,M_I_5_1,M_F_5_1,Q_A_4_1,Q_A_I_4_1,Q_A_F_4_1,P_A_4_1,M_A_F_4_1,P_M_A_4_1,Q_U_1,I_1,W_1,G_1,BG_1,tauC_1,tauH_1,tauNH_1,tauKH_1,G_A_DH_1,KG_1,P_1,P_F_1,P_Q_1,P_D_1,E_1,M_1,B_1,lambda_1,H_1,PH_1,DH_1,omegaH_1,PoP_1,LF_1,IH_1,N_1,Y_1,X_1,Q_1,Q_I_1,C_1,M_F_1,NX_1,Tr_1,tauS_1,PE_1,s_1,adjB_1,deltaB_1,NX_1_1,B_1_1,AUX_ENDO_LAG_262_1
2020,0,0,0,1,1,1,1,1,0.173329181597991,-0.00536069633808189,0.0309278350515465,0.6046998596486,1.38716153844647,5,18.4684919010782,4.11038599616652,13.0146529168294,18.0246529168294,5.18934979041449,5.1839890940764,0.15,2.97349929824301,1,0.01,0.96,1,0.0759278350515465,0.255602670583334,1,0,0,0,0,0,51.2360630505129,1,1,1,0,0,0.157991838323296,5.68005934629632,4.80859387880309,0.065254233777523,1.40274986175669,1,0,0.458300162567094,0,0.0174796570956458,0,0.735060697073764,0,0.191909345020182,0,0.341988809475785,0.158147421630973,2.16246844841894,1,11.0398443120841,1.82047963894315,1.98996931439725,1,0.169489675454093,0.0456499339530585,1.98996931439725,1.59951027991192,0.39045903448533,1,0.0456499339530585,1,0.0759278350515465,1.20700012188948,1,0,0,0,0,0,0.0985596535738991,1,1,1,0,0,0.171497924093488,26.8222249308774,2.08451518983004,0.000914999999999998,0.574223282884119,1,1,3.02685213166658e-05,0,0.133154302426454,0,0.35798290921768,0,0.0830558027186692,0,0.036132693796794,0.0383691017074534,0.941713310681314,1,9.36399742826967,0.90558061688452,1.06398668559857,1,0.158406068714045,0.0322516077546457,0.0759278350515465,0.341082768438672,1,0,0,0,0,0,0.131894329924517,1,1,1,0,0,0.148148148148148,7.57961707641494,0.603264421907767,0.000135,0.178745013898598,1,0,8.93278430277849e-06,0,0.0756696158288367,0,0.0814446608805829,0,0.0216218044048753,0,0.0178745013898598,0.0666666666666667,0.268117520847896,1,31.7335468402471,0.250243019458037,0.278197031584045,1,0.0279540121260079,0.00569146019199631,1.34218371718261,0.666853080741998,0.675330636440612,1,0.037943067946642,1,0.0759278350515465,11.7005097972164,1,0,0,0,0,0,1.07695953841852,1,1,1,0,0,0.0779406919112983,260.011328827032,26.7242674369662,0.0336957647323608,8.80825224288061,1,0,1.08299929040284,0,0.379612877932581,0,6.12082049558676,0,1.22481957895843,0,4.3125918556077,0.395971760681728,10.8911601377403,1,16.8231816642873,6.57856828213264,9.69465245522608,1,3.11608417309344,0.531024958860486,9.69465245522608,8.34851530337679,1.34613715184929,1,0.531024958860486,1,0.0759278350515465,0.806739207030961,1,0,0,0,0,0,57.5463310982059,1,1,1,0,0,0.219778307526618,17.9275379340213,7.7828926930123,0.0500000014901162,2.05068251540936,1,0,0.0581716256363601,0,0.0609366274584807,0,1.05320654061801,0,0.878367721696512,0,0.475401233806269,0.126396377616535,3.76119349914089,1,29.4031020371921,3.28579226533462,4.09823342618996,1,0.812441160855338,0.290356739411374,4.09823342618996,2.39977425279867,1.69845917339129,1,0.290356739411374,1,4.11038599616652,1.38716153844647,18.4684919010782,0.6046998596486,0,0.2,0,0,0,0,6.046998596486,1,1,1,1,1,5.18934979041449,0.173329181597991,0.292766323543735,25,0.04,0,0.04,1,0.96,1.25,0.15,5,5.1839890940764,18.0246529168294,13.0146529168294,2.97349929824301,0.904974700171561,-0.00536069633808221,0,0,0.01,1.00156118000903,0,0,0,-0,0.173329181597991
2021,0,0,0,0.957127930375591,0.968117162649326,0.951288558147524,0.987044032846472,1.03491947841935,-0.0481296767589982,-0.22193629750484,0.0309278350515463,0.699525813373759,1.4022625940833,5.41039813021403,20.2828823455571,4.67082015327205,13.9641029116215,19.4412701828265,5.68452817685404,5.4625918793492,0.149533983866762,3.49762906686879,1.1,0.01,0.96,1,0.0897979115085287,0.266430213346806,0.787009954774992,0,0,0,0,0,78.9890775125558,0.732418943542644,1,1,-0.0260257172503752,0,0.143814241954965,5.68129639500669,5.53899289626452,0.0646843788417213,1.49548478070723,0.983508663588317,0,0.489928376499462,0,0.0186716199275677,0,0.783373960518473,0,0.203556534813825,0,0.37159017093982,0.156857206018987,2.36897099196603,0.957127930375591,11.6775620686203,1.99738082102621,2.18334029009805,0.957127930375592,0.185959469071839,0.0532560188623401,2.18334029009805,1.72782388722867,0.455516402869377,0.957127930375592,0.0532560188623401,0.957127930375591,0.0973982235022805,1.13044009976795,0.627821454965534,0,0,0,0,0,0.124145417599754,0.721460171048595,1,1,-0.0260257172503752,0,0.137910075564111,26.6540898340531,2.60436933187505,0.000890457247990083,0.583502552081019,0.988718533960705,1.1,3.08576917171175e-05,0,0.135641923922428,0,0.363829466846558,0,0.0840133985826101,0,0.0389922149006935,0.0376414644345356,1.03588464174945,0.968117162649326,9.66727212933407,0.996892426848752,1.17127094967004,0.968117162649326,0.17437852282129,0.0369255119148629,0.0994686532906479,0.416116557329043,1.99880590296848,0,0,0,0,0,0.170371635003413,0.731455093111686,1,1,-0.0260257172503752,0,0.131913369226744,7.21834617809796,0.769733563569231,0.000141297989343799,0.206531888231638,0.983268478748852,0,1.03492824486289e-05,0,0.0876014769002672,0,0.0940696131258857,0,0.0248554522464791,0,0.0194930989957988,0.0608755180309398,0.320212453648304,0.951288558147524,34.4462301375651,0.300719354652505,0.334311949981188,0.951288558147524,0.0335925953286824,0.0071133976764539,1.50538687924543,0.72115582374549,0.784231055499941,0.964505976088365,0.0440344328348544,0.965497064604016,0.084994360432412,12.5277253504897,0.841461400663081,0,0,0,0,0,1.27273049692625,0.732503132976509,1,1,-0.0260257172503752,0,0.0762799931746628,259.575714179098,29.1368361861841,0.0337910304113312,9.50306219811906,0.989029266417285,0,1.1722653171788,0,0.41058699339492,0,6.60496823681594,0,1.31545563872966,0,4.60013691931908,0.390706080568811,11.7739066477337,0.987044032846472,17.9004928463914,7.17376972841457,10.5717842132445,0.987044032846472,3.39801448482993,0.608167986740912,10.5717842132445,9.03009110097703,1.54169311226747,0.987044032846472,0.608167986740912,0.987044032846472,0.0821759640617475,0.839477179679676,1.45790042380712,0,0,0,0,0,74.6319067409786,0.777447371927864,1,1,-0.0260257172503752,0,0.235314215587012,17.9325511474996,8.20412602902652,0.0500268193763758,2.300675569384,1.00599927534205,0,0.0655889865762436,0,0.0686538096003075,0,1.18384982367017,0,0.982658083016109,0,0.49289076855088,0.120164711546123,4.10179296574679,1.03491947841935,33.1676648561069,3.60890219719591,4.50123514271905,1.03491947841935,0.892332945523148,0.323220213142013,4.50123514271905,2.61053910738868,1.89069603533038,1.03491947841935,0.323220213142013,1.03491947841935,4.67082015327205,1.40231232622861,20.2828823455571,0.699550622506902,0,0.2,0,0,0,0,6.1418493593443,0.999964535614229,0.999803466228105,0.989124360868649,1,1.1,5.68452817685404,-0.0481296767589982,0.201830506852889,25.435783782711,0.059133380808532,0,0.059133380808532,1,0.96,1.685783782711,0.149533983866762,5.41039813021403,5.52265427428352,19.4412701828265,13.9641029116215,3.49775311253451,1.02848554758171,-0.22193629750484,0,0.0260257172503752,0.0606992190826106,1.00156118000903,0,0,0,-0,0.173329181597991
2022,0,0,0,0.913184689307192,0.938349939260122,0.91721542001728,0.958068906566969,1.08302243562196,-0.358953556116085,-0.297754552428025,0.0309278350515463,0.789141811014591,1.4315847283083,5.87000323552413,22.056273068663,5.13915126013082,14.9954565595321,20.9655239875937,6.14700230237992,5.8492477499519,0.148891993476182,3.94570905507296,1.21,0.01,0.972834559899718,1.01292256934221,0.104077014927433,0.283496590365177,0.841920951941909,0,0,0,0,0,84.2410279701353,0.874256643769314,1,1,-0.0360555780676399,0,0.13153977219189,5.76473760960747,6.35504277779381,0.0579429116136792,1.60770725968782,0.960054911517592,0,0.527898581236283,0,0.0200893263357582,0,0.842635735344258,0,0.217314509278922,0,0.413190334844449,0.158575534499089,2.60563734594773,0.913184689307192,13.4997704355201,2.19244701110328,2.39656746618176,0.913184689307193,0.204120455078485,0.0602717461620427,2.39656746618176,1.88104321947912,0.515524246702647,0.913184689307193,0.0602717461620427,0.913184689307192,0.116516200899778,1.0829437259324,0.666448817966685,0,0,0,0,0,0.146900136052523,0.735284646242195,1,1,-0.0360555780676399,0,0.12135728311739,26.802512012677,3.06415982706321,0.000878338704682975,0.615526215047463,0.97039281340661,1.21,3.26434353190041e-05,0,0.143282066500261,0,0.384222799539219,0,0.0880575804339844,0,0.0429491797661802,0.0376921399398348,1.13947310592439,0.938349939260122,10.0130395041243,1.09652392615821,1.28833020066879,0.938349939260122,0.191806274510579,0.0412432872962034,0.122738744223352,0.506249419540174,2.23424573367441,0,0,0,0,0,0.207405781564401,0.678904541501293,1,1,-0.0360555780676399,0,0.123324436094057,7.05110684561532,0.895222124815268,0.000153266651357158,0.229339771477395,0.962787771266688,0,1.15220427222194e-05,0,0.0973859139418884,0,0.104549374957476,0,0.0274174263152369,0,0.0215389515414822,0.059647837967295,0.361101965729119,0.91721542001728,34.07320316722,0.339563014187637,0.377494736066243,0.91721542001728,0.0379317218786067,0.00815629680035721,1.66545566029722,0.785659705629563,0.879795954667654,0.933767614180926,0.049391017557758,0.935022593345044,0.0981501282385486,13.653730434409,0.892808980394595,0,0,0,0,0,1.43428863397249,0.779220031038413,1,1,-0.0360555780676399,0,0.0712488274684905,263.16044101576,33.2444724004275,0.0330234430900514,10.339511391583,0.968761403092142,0,1.27880482329191,0,0.44724862280235,0,7.19286524937566,0,1.42180595996398,0,5.06260149004451,0.391623950542559,12.9272009105437,0.958068906566969,19.2628455835834,7.86459942049924,11.58984064791,0.958068906566968,3.7252412274108,0.681217317278732,11.58984064791,9.86296901227204,1.72687163563799,0.958068906566968,0.681217317278732,0.958068906566969,0.0852891443010766,0.878900860672389,1.3745740843827,0,0,0,0,0,74.4568468220334,0.6990698086113,1,1,-0.0360555780676399,0,0.25898863571705,18.2059051974766,8.42960462920814,0.0568940334164114,2.59298780079626,1.00939233180987,0,0.0742956494728767,0,0.0776537760493049,0,1.33869585305544,0,1.10286071680254,0,0.518502988738896,0.116977138809283,4.43251556686006,1.08302243562196,32.545483923864,3.91401257812116,4.88178676035398,1.08302243562196,0.967774182232823,0.346065441133738,4.88178676035398,2.85745619279466,2.02433056755932,1.08302243562196,0.346065441133738,1.08302243562196,5.13915126013082,1.43318692496888,22.056273068663,0.790025000356678,0,0.2,0,0,0,0,6.31768942376655,0.998882074185389,0.993813905641516,0.965842395054226,1,1.21,6.14700230237992,-0.358953556116085,0.197151881650366,26.1477533671145,0.0606560064712974,0,0.0606560064712974,1.01292256934221,0.972834559899718,1.67149787781881,0.148891993476182,5.87000323552413,6.05610996152587,20.9655239875937,14.9954565595321,3.95012500178339,1.13569624448975,-0.297754552428025,0,0.0360555780676399,0.0826976797829937,1.00156118000903,0,0,0,-0,-0.0481296767589982
2023,0,0,0,0.870795229760197,0.909363539217618,0.885382319251453,0.927074780869995,1.13439417651225,-0.713990426762984,-0.312168034089738,0.0309278350515463,0.873055826833585,1.47753487722751,6.39726454563032,23.9758512865234,5.60545186190881,16.1771787243636,22.6981174585824,6.64255294489219,6.33038491080246,0.14886801887999,4.36527913416792,1.331,0.01,0.985610516391244,1.02578816521717,0.118729268187171,0.305693380258823,0.917150102708081,0,0,0,0,0,91.8742674058749,1.01672664955844,1,1,-0.0411827130521616,0,0.120306657558287,5.85511313867769,7.3170732048189,0.052121110809651,1.73574040628724,0.93641803740258,0,0.571228573438578,0,0.0217050930195058,0,0.910464970719762,0,0.232954573060563,0,0.464944333095724,0.161581974554433,2.87745173542917,0.870795229760197,15.5990515861268,2.41250740233344,2.63711584502356,0.870795229760197,0.22460844269012,0.0676423284293224,2.63711584502356,2.05854856218781,0.578567282835758,0.870795229760197,0.0676423284293224,0.870795229760197,0.134090391402171,1.0514709760188,0.687390643291469,0,0,0,0,0,0.168169599026104,0.73010366287916,1,1,-0.0411827130521616,0,0.110539422490958,26.9371147946978,3.52710395900736,0.000875327667614673,0.658212214150418,0.951450898882161,1.331,3.50044596884387e-05,0,0.153410896488585,0,0.411409763194044,0,0.0935443062517016,0,0.0478626242211997,0.0381856108217918,1.25342041651683,0.909363539217618,10.39798408034,1.20555779229563,1.41643650030301,0.909363539217618,0.21087870800738,0.0457108878255453,0.145545042590734,0.611757380109081,2.5389057226554,0,0,0,0,0,0.24445042234579,0.615036032099029,1,1,-0.0411827130521616,0,0.115831370229606,6.94498070255498,1.03145432043606,0.000165833829829993,0.253614981572713,0.942174366233969,0,1.27746597112457e-05,0,0.107808462615283,0,0.115745799660601,0,0.0301140822733561,0,0.0240599165746394,0.0594329810537542,0.404824327302014,0.885382319251453,33.6370120447786,0.380764410727374,0.423298635968411,0.885382319251453,0.0425342252410369,0.00921988387121319,1.83917012634606,0.860789527134035,0.978380599212026,0.904123448517436,0.0549175554440424,0.905556274252119,0.112760277162968,15.0465598951774,0.975051666700437,0,0,0,0,0,1.63169673267396,0.807984281935572,1,1,-0.0411827130521616,0,0.0658379061586491,267.185945352965,38.5145756515141,0.0324204458882701,11.3149292579731,0.947695812684278,0,1.40302549895026,0,0.489944808049427,0,7.88001714881409,0,1.54534238825731,0,5.64687515641591,0.394836913234184,14.3017913653546,0.927074780869995,20.7329659456486,8.65491620893868,12.7545084395723,0.927074780869995,4.09959223063362,0.757834013617255,12.7545084395723,10.8334150829543,1.92109335661804,0.927074780869996,0.757834013617255,0.927074780869995,0.0867387298927431,0.92121921976913,1.31979148796149,0,0,0,0,0,74.7417020568677,0.635685197883327,1,1,-0.0411827130521616,0,0.285528389264802,18.5060743500698,8.65726211032774,0.0632853006846245,2.92528632702503,1.01305737368359,0,0.0842467106795652,0,0.0879202669612344,0,1.51577740056575,0,1.23889165036964,0,0.551493755928608,0.115099892116585,4.79143590656018,1.13439417651225,32.6986798691811,4.23994215063157,5.28830529858845,1.13439417651225,1.04836314795689,0.36711449960456,5.28830529858845,3.14084700021258,2.14745829837588,1.13439417651225,0.36711449960456,1.13439417651225,5.60545186190881,1.48104312681859,23.9758512865234,0.875128805140009,0,0.2,0,0,0,0,6.5610492865299,0.997631230632281,0.98691469235989,0.940953962245417,1,1.331,6.64255294489219,-0.713990426762984,0.188111849476417,26.9938711686411,0.063785174201178,0,0.0637851742011781,1.02578816521717,0.985610516391244,1.83799654931983,0.14886801887999,6.39726454563032,6.72762447983761,22.6981174585824,16.1771787243636,4.37564402570004,1.2439321411501,-0.312168034089737,0,0.0411827130521616,0.0929182483760241,1.00156118000903,0,0,0,-0,-0.358953556116085
2024,0,0,0,0.824304887286788,0.920603044089462,0.878181068878833,0.889738662376717,1.17833441370685,-1.09448158606487,-0.301698233829915,0.0309278350515463,0.9552899962189,1.51806056026636,6.84460025868307,25.8799912273752,6.04365585882456,17.1368247678221,24.1957438076763,7.05418723374667,6.75248899991676,0.14742693339744,4.7764499810945,1.39755,0.01,0.998210306976277,1.03847368221183,0.136962370957614,0.333464774231272,1.01295642429222,0,0,0,0,0,101.422838058267,1.16706915835122,1,1,-0.0659373482748471,0,0.109055209195148,5.95376414894348,8.35173629618712,0.0464370705657681,1.85318580217071,0.907468809709181,0,0.611312286005078,0,0.0230836864334315,0,0.973013478360526,0,0.246996709409372,0,0.519473354662905,0.165169910973478,3.14508466827424,0.824304887286788,17.886544539973,2.62561131361134,2.87006008408532,0.824304887286788,0.244448770473987,0.0753710469428401,2.87006008408532,2.22538650695131,0.644673577134017,0.824304887286788,0.0753710469428401,0.824304887286788,0.1560925329191,1.03500663125054,0.748888837343304,0,0,0,0,0,0.190963001413358,0.715551137860037,1,1,-0.0659373482748471,0,0.0951874839315489,27.0621980949189,4.0199297104293,0.000836547201146326,0.656727520828072,0.935901097694464,1.39755,3.50598320964075e-05,0,0.152697868588562,0,0.411493956253047,0,0.0928261926714014,0,0.0513642560717263,0.0390278780138834,1.31609143734267,0.920603044089462,10.5432738651957,1.26472718127095,1.48595592341227,0.920603044089462,0.221228742141323,0.0481803336562754,0.175093098395665,0.734498921655193,2.73407588109411,0,0,0,0,0,0.285997720540667,0.550950761177733,1,1,-0.0659373482748471,0,0.115209420815874,6.91095033653008,1.19062640326687,0.0001868265134962,0.293976946917061,0.933211802945642,0,1.48749468092869e-05,0,0.124752497219772,0,0.134590291775692,0,0.0347410099600679,0,0.0261389175751983,0.0557810792485619,0.468598276105821,0.878181068878833,33.8471900841704,0.442459358530623,0.491885369695361,0.878181068878833,0.0494260111647383,0.0107642510017737,1.97588467124342,0.925772446521049,1.05011222472237,0.910953960216886,0.0588985442492053,0.913569663996521,0.132365884794302,16.7384080753222,1.09241334581213,0,0,0,0,0,1.86966747727834,0.827357522061616,1,1,-0.0659373482748471,0,0.0596010498887421,271.731609860753,44.7175709978136,0.0314988545456733,12.221819917292,0.922180451808877,0,1.51966238204363,0,0.527374373597483,0,8.52336575584723,0,1.65833777005875,0,6.25727131713625,0.399494915545109,15.6629560819272,0.889738662376717,22.1462359790015,9.40568476479091,13.860895104748,0.889738662376717,4.45521033995709,0.837480253051478,13.860895104748,11.7379001988364,2.12299490591162,0.889738662376717,0.837480253051478,0.889738662376717,0.0893891439052087,0.967202749343504,1.29068278774238,0,0,0,0,0,75.422142866614,0.586070003177592,1,1,-0.0659373482748471,0,0.311131169309874,18.8323894705083,8.8347540455905,0.0684676345713557,3.25921456131349,1.0111081103194,0,0.0943619041236948,0,0.0978640206818012,0,1.69543671659988,0,1.37481352072312,0,0.582778167178395,0.113614573019688,5.12943147775073,1.17833441370685,33.1847954388071,4.54665331057234,5.67085350199009,1.17833441370685,1.12420019141775,0.386890346072426,5.67085350199009,3.40771520282271,2.26313829916738,1.17833441370685,0.386890346072426,1.17833441370685,6.04365585882456,1.52511198711701,25.8799912273752,0.959727340621233,0,0.2,0,0,0,0,6.86467169849815,0.99537645306691,0.974537901079309,0.90989075235395,1,1.39755,7.05418723374667,-1.09448158606487,0.177675256080004,27.5937351413645,0.0678846870388453,0,0.0678846870388453,1.03847368221183,0.998210306976277,1.63242611755648,0.14742693339744,6.84460025868307,7.42120851590985,24.1957438076763,17.1368247678221,4.79863670310616,1.35137013491319,-0.301698233829915,0,0.0659373482748471,0.153353211814344,1.00156118000903,0,0,0,-0,-0.713990426762984
2025,0,0,0,0.780684927494899,0.930398026081882,0.86919577643449,0.855043942478426,1.22208491492755,-1.49176233284933,-0.280558988537369,0.0309278350515463,1.0393728164603,1.5774517229229,7.34230298883298,27.9186055171706,6.51410646996567,18.2030502469905,25.8493323786934,7.50438461567629,7.22382562713892,0.146400534609416,5.1968640823015,1.4674275,0.01,1.01048897530602,1.05082766855717,0.15764006850182,0.367341604486966,1.11927462694741,0,0,0,0,0,112.69736012737,1.33100835451487,1,1,-0.0864532078813507,0,0.098727331693008,6.06234299644669,9.55989775602515,0.0414882845976927,1.97872277636197,0.880710506046718,0,0.654320410696663,0,0.0245604409790378,0,1.03994984513485,0,0.261983548841561,0,0.581646095036885,0.169023440050829,3.44121557851367,0.780684927494899,20.4938575681757,2.85956948347678,3.12580014781658,0.780684927494899,0.266230664339797,0.0839318744018051,3.12580014781658,2.40790297243026,0.717897175386321,0.780684927494899,0.0839318744018051,0.780684927494899,0.180444682749001,1.0308656234704,0.802911893385571,0,0,0,0,0,0.216207635719077,0.696768694859316,1,1,-0.0864532078813507,0,0.0824951354400844,27.177626573401,4.5661187488309,0.000802506309447068,0.656629771163529,0.921450135678294,1.4674275,3.51909168028071e-05,0,0.15235523272826,0,0.412430149113231,0,0.0923308422359151,0,0.0553135421615729,0.0400272826558072,1.3818960092098,0.930398026081882,10.6877229578073,1.32658246704823,1.55863106604876,0.930398026081882,0.232048599000531,0.0507476847310313,0.209122353943957,0.876487984169268,2.95788344663248,0,0,0,0,0,0.333736177986908,0.491269112942546,1,1,-0.0864532078813507,0,0.113810329475305,6.9606591190179,1.38397567988509,0.000210605787960804,0.340726922343062,0.924556985578862,0,1.73182957033844e-05,0,0.14437853395553,0,0.156469487030114,0,0.0400818426598448,0,0.028503341079203,0.0524302566075741,0.54364298257288,0.86919577643449,34.0586895452128,0.515139641493677,0.572684582471806,0.869195776434491,0.0575449409781295,0.0125847453300817,2.12678595088235,0.998601808736039,1.12818414214632,0.915899546330538,0.0632252591191077,0.919793038425249,0.154786613130487,18.7625579816729,1.2219865443287,0,0,0,0,0,2.14539055648641,0.842191303329604,1,1,-0.0864532078813507,0,0.0539964278335699,276.911701654627,52.0135957205735,0.0306988013119903,13.2160750739703,0.898667606884572,0,1.64798500323903,0,0.568497835149156,0,9.22961238520857,0,1.78211056291052,0,6.94508708564947,0.404371133340786,17.1750318284873,0.855043942478426,23.6544867204307,10.2299447428378,15.0755840275065,0.855043942478426,4.84563928466868,0.924472758970679,15.0755840275065,12.7320649405816,2.34351908692487,0.855043942478426,0.924472758970679,0.855043942478426,0.0920662870200301,1.01739020658617,1.26970120259986,0,0,0,0,0,76.3524008857483,0.547764313151579,1,1,-0.0864532078813507,0,0.337411516988352,19.1844089738554,9.05641318640542,0.0732003366023251,3.62598873300787,1.0103276573526,0,0.105545049282061,0,0.108809765924055,0,1.89360307409482,0,1.52384388114428,0,0.617919460170548,0.11238732014411,5.49812433803218,1.22208491492755,34.0863113963796,4.88020487786163,6.08687864053725,1.22208491492755,1.20667376267562,0.407984182742029,6.08687864053725,3.70035067779212,2.38652796274513,1.22208491492755,0.407984182742029,1.22208491492755,6.51410646996567,1.58815079587372,27.9186055171706,1.04642236696306,0,0.2,0,0,0,0,7.22462689561139,0.993263188244709,0.963007755593012,0.880900673473893,1,1.4674275,7.50438461567629,-1.49176233284933,0.167097780223894,28.0834656122717,0.0726469426063986,0,0.0726469426063986,1.05082766855717,1.01048897530602,1.55756724916248,0.146400534609416,7.34230298883298,8.20049960757922,25.8493323786934,18.2030502469905,5.23211183481529,1.46700236012595,-0.280558988537369,0,0.0864532078813507,0.207151046896611,1.00156118000903,0,0,0,-0,-1.09448158606487
