Year,SL,tas_1,cyclpers_1,P_M_1,P_M_2,P_M_3,P_M_4,P_M_5,B,NX,rf,G,I,Y,W,Q_U,Q_I,Q,M,X,N,C,E,PE,LF,PoP,r_1_1,I_1_1,omegaI_1_1,D_1_1,D_N_1_1,D_K_1_1,G_A_1_1,K_A_1_1,A_1_1,A_N_1_1,A_K_1_1,A_I_1_1,tauKF_1_1,tauNF_1_1,P_1_1,K_1_1,Y_1_1,N_1_1,Q_I_1_1,P_I_1_1,E_1_1,A_I_1_1_1,Q_I_1_1_1,E_I_1_1_1,A_I_1_1_2,Q_I_1_1_2,E_I_1_1_2,A_I_1_1_3,Q_I_1_1_3,E_I_1_1_3,A_I_1_1_4,Q_I_1_1_4,E_I_1_1_4,X_1_1,D_X_1_1,Q_1_1,P_Q_1_1,W_1_1,Q_D_1_1_1,Q_D_1_1,P_D_1_1,M_I_1_1,M_F_1_1,Q_A_1_1,Q_A_I_1_1,Q_A_F_1_1,P_A_1_1,M_A_F_1_1,P_M_A_1_1,r_2_1,I_2_1,omegaI_2_1,D_2_1,D_N_2_1,D_K_2_1,G_A_2_1,K_A_2_1,A_2_1,A_N_2_1,A_K_2_1,A_I_2_1,tauKF_2_1,tauNF_2_1,P_2_1,K_2_1,Y_2_1,N_2_1,Q_I_2_1,P_I_2_1,E_2_1,A_I_2_1_1,Q_I_2_1_1,E_I_2_1_1,A_I_2_1_2,Q_I_2_1_2,E_I_2_1_2,A_I_2_1_3,Q_I_2_1_3,E_I_2_1_3,A_I_2_1_4,Q_I_2_1_4,E_I_2_1_4,X_2_1,D_X_2_1,Q_2_1,P_Q_2_1,W_2_1,Q_D_2_1_1,Q_D_2_1,P_D_2_1,M_I_2_1,M_F_2_1,r_3_1,I_3_1,omegaI_3_1,D_3_1,D_N_3_1,D_K_3_1,G_A_3_1,K_A_3_1,A_3_1,A_N_3_1,A_K_3_1,A_I_3_1,tauKF_3_1,tauNF_3_1,P_3_1,K_3_1,Y_3_1,N_3_1,Q_I_3_1,P_I_3_1,E_3_1,A_I_3_1_1,Q_I_3_1_1,E_I_3_1_1,A_I_3_1_2,Q_I_3_1_2,E_I_3_1_2,A_I_3_1_3,Q_I_3_1_3,E_I_3_1_3,A_I_3_1_4,Q_I_3_1_4,E_I_3_1_4,X_3_1,D_X_3_1,Q_3_1,P_Q_3_1,W_3_1,Q_D_3_1_1,Q_D_3_1,P_D_3_1,M_I_3_1,M_F_3_1,Q_A_2_1,Q_A_I_2_1,Q_A_F_2_1,P_A_2_1,M_A_F_2_1,P_M_A_2_1,r_4_1,I_4_1,omegaI_4_1,D_4_1,D_N_4_1,D_K_4_1,G_A_4_1,K_A_4_1,A_4_1,A_N_4_1,A_K_4_1,A_I_4_1,tauKF_4_1,tauNF_4_1,P_4_1,K_4_1,Y_4_1,N_4_1,Q_I_4_1,P_I_4_1,E_4_1,A_I_4_1_1,Q_I_4_1_1,E_I_4_1_1,A_I_4_1_2,Q_I_4_1_2,E_I_4_1_2,A_I_4_1_3,Q_I_4_1_3,E_I_4_1_3,A_I_4_1_4,Q_I_4_1_4,E_I_4_1_4,X_4_1,D_X_4_1,Q_4_1,P_Q_4_1,W_4_1,Q_D_4_1_1,Q_D_4_1,P_D_4_1,M_I_4_1,M_F_4_1,Q_A_3_1,Q_A_I_3_1,Q_A_F_3_1,P_A_3_1,M_A_F_3_1,P_M_A_3_1,r_5_1,I_5_1,omegaI_5_1,D_5_1,D_N_5_1,D_K_5_1,G_A_5_1,K_A_5_1,A_5_1,A_N_5_1,A_K_5_1,A_I_5_1,tauKF_5_1,tauNF_5_1,P_5_1,K_5_1,Y_5_1,N_5_1,Q_I_5_1,P_I_5_1,E_5_1,A_I_5_1_1,Q_I_5_1_1,E_I_5_1_1,A_I_5_1_2,Q_I_5_1_2,E_I_5_1_2,A_I_5_1_3,Q_I_5_1_3,E_I_5_1_3,A_I_5_1_4,Q_I_5_1_4,E_I_5_1_4,X_5_1,D_X_5_1,Q_5_1,P_Q_5_1,W_5_1,Q_D_5_1_1,Q_D_5_1,P_D_5_1,M_I_5_1,M_F_5_1,Q_A_4_1,Q_A_I_4_1,Q_A_F_4_1,P_A_4_1,M_A_F_4_1,P_M_A_4_1,Q_U_1,I_1,W_1,G_1,BG_1,tauC_1,tauH_1,tauNH_1,tauKH_1,G_A_DH_1,KG_1,P_1,P_F_1,P_Q_1,P_D_1,E_1,EE_1,M_1,B_1,lambda_1,H_1,PH_1,DH_1,omegaH_1,PoP_1,LF_1,IH_1,N_1,Y_1,X_1,Q_1,Q_I_1,C_1,M_F_1,NX_1,Tr_1,tauS_1,PE_1,s_1,adjB_1,deltaB_1,NX_1_1,B_1_1,AUX_ENDO_LAG_283_1
2025,0,0,0,1,1,1,1,1,0.173329181597991,-0.00536069633808189,0.0309278350515465,0.6046998596486,1.38716153844647,5,18.4684919010782,4.11038599616652,13.0146529168294,18.0246529168294,5.18934979041449,5.1839890940764,0.15,2.97349929824301,1,0.01,0.96,1,0.0759278350515465,0.255602670583334,1,0,0,0,0,0,51.2360630505129,1,1,1,0,0,0.157991838323296,5.68005934629632,4.80859387880309,0.065254233777523,1.40274986175669,1,0,1,0.458300162567094,0,1,0.0174796570956458,0,1,0.735060697073764,0,1,0.191909345020182,0,0.341988809475785,0.158147421630973,2.16246844841894,1,11.0398443120841,1.82047963894315,1.98996931439725,1,0.169489675454093,0.0456499339530585,1.98996931439725,1.59951027991192,0.39045903448533,1,0.0456499339530585,1,0.0759278350515465,1.20700012188948,1,0,0,0,0,0,0.0985596535738991,1,1,1,0,0,0.171497924093488,26.8222249308774,2.08451518983004,0.000914999999999998,0.574223282884119,1,1,1,3.02685213166658e-05,0,1,0.133154302426454,0,1,0.35798290921768,0,1,0.0830558027186692,0,0.036132693796794,0.0383691017074534,0.941713310681314,1,9.36399742826967,0.90558061688452,1.06398668559857,1,0.158406068714045,0.0322516077546457,0.0759278350515465,0.341082768438672,1,0,0,0,0,0,0.131894329924517,1,1,1,0,0,0.148148148148148,7.57961707641494,0.603264421907767,0.000135,0.178745013898598,1,0,1,8.93278430277849e-06,0,1,0.0756696158288367,0,1,0.0814446608805829,0,1,0.0216218044048753,0,0.0178745013898598,0.0666666666666667,0.268117520847896,1,31.7335468402471,0.250243019458037,0.278197031584045,1,0.0279540121260079,0.00569146019199631,1.34218371718261,0.666853080741998,0.675330636440612,1,0.037943067946642,1,0.0759278350515465,11.7005097972164,1,0,0,0,0,0,1.07695953841852,1,1,1,0,0,0.0779406919112983,260.011328827032,26.7242674369662,0.0336957647323608,8.80825224288061,1,0,1,1.08299929040284,0,1,0.379612877932581,0,1,6.12082049558676,0,1,1.22481957895843,0,4.3125918556077,0.395971760681728,10.8911601377403,1,16.8231816642873,6.57856828213264,9.69465245522608,1,3.11608417309344,0.531024958860486,9.69465245522608,8.34851530337679,1.34613715184929,1,0.531024958860486,1,0.0759278350515465,0.806739207030961,1,0,0,0,0,0,57.5463310982059,1,1,1,0,0,0.219778307526618,17.9275379340213,7.7828926930123,0.0500000014901162,2.05068251540936,1,0,1,0.0581716256363601,0,1,0.0609366274584807,0,1,1.05320654061801,0,1,0.878367721696512,0,0.475401233806269,0.126396377616535,3.76119349914089,1,29.4031020371921,3.28579226533462,4.09823342618996,1,0.812441160855338,0.290356739411374,4.09823342618996,2.39977425279867,1.69845917339129,1,0.290356739411374,1,4.11038599616652,1.38716153844647,18.4684919010782,0.6046998596486,0,0.2,0,0,0,0,6.046998596486,1,1,1,1,1,1,5.18934979041449,0.173329181597991,0.292766323543735,25,0.04,0,0.04,1,0.96,1.25,0.15,5,5.1839890940764,18.0246529168294,13.0146529168294,2.97349929824301,0.904974700171561,-0.00536069633808221,0,0,0.01,1.00156118000903,0,0,0,-0,0.173329181597991
2026,0,0,0,0.983806391850278,0.884397006220198,0.869020328632818,1.04235256946512,1.01978696358591,0.0104341321859943,-0.165622777168552,0.0309278350515463,0.679509834191141,1.42077683556357,5.39711096444136,20.0373199522665,4.55855747045408,14.0921577113836,19.498735982377,5.70564589844171,5.54002312127316,0.149187670400046,3.3975491709557,1.05,0.01,0.96,1,0.0868347300408875,0.269251949989254,0.755124926043695,0,0,0,0,0,74.1986969995168,0.776939740062145,1,1,-0.00373194358369493,0,0.145569609450287,5.67827952534377,5.47881639193456,0.0645368750924101,1.44462203818189,1.01936732928844,0,1,0.473659355433333,0,0.89602149356594,0.0201628076170009,0,1,0.75531621873935,0,1,0.197629717551245,0,0.364090517054542,0.157784564787139,2.30751669243263,0.983806391850278,11.7184028034288,1.94342617537809,2.12436237740287,0.983806391850278,0.180936202024783,0.051125691686485,2.12436237740287,1.68706736983886,0.437295007564017,0.983806391850278,0.051125691686485,0.983806391850278,0.112291471406965,1.2187790225592,0.80516644974718,0,0,0,0,0,0.146182661625337,0.750737402649055,1,1,-0.00373194358369493,0,0.119866689760095,26.8316820637179,3.07133384496653,0.00091409454425976,0.576713978674518,1.02537311336847,1.05,1,3.05258744893974e-05,0,0.89602149356594,0.149876693046149,0,1,0.358945656107312,0,1,0.0834616386782575,0,0.0410067394334278,0.0374278121527985,1.09562213431067,0.884397006220198,9.65279023998281,1.05461539487724,1.2390909408342,0.884397006220198,0.184475545956962,0.0380476667713093,0.131209965964484,0.421941185621429,2.01670962903856,0,0,0,0,0,0.229419563599403,0.801758391178368,1,1,-0.00373194358369493,0,0.0944484906541679,7.14009994834024,1.03860336350481,0.000134685120140514,0.193365609358214,1.01460151468454,0,1,9.69327946723866e-06,0,0.89602149356594,0.0916447108095792,0,1,0.0878690651511822,0,1,0.0233784567589115,0,0.0205002534639224,0.0605373164213186,0.338638292474808,0.869020328632818,34.9119070442326,0.318138039010886,0.353676431328542,0.869020328632818,0.0355383923176566,0.00732971354808037,1.59255990775075,0.784493710894891,0.808066196855859,0.881097357946779,0.0453727654268963,0.882002943528417,0.0755803626156995,11.7981095430568,1.12727873105978,0,0,0,0,0,1.13452924173003,0.794469678531522,1,1,-0.00373194358369493,0,0.0856356453472163,260.092508291771,26.5026907616773,0.0336584727427204,9.32307212986669,1.02944980769775,0,1,1.1515081786894,0,0.89602149356594,0.450486500370358,0,1,6.47050232969207,0,1,1.29763034602471,0,4.43478765392444,0.389528151029728,11.3850247849891,1.04235256946512,18.3511600922399,6.95023713106469,10.2423704638111,1.04235256946512,3.29213333274639,0.574448336667384,10.2423704638111,8.78615595844137,1.45621450536971,1.04235256946512,0.574448336667384,1.04235256946512,0.0823360039493386,0.835981926655768,1.123556112873,0,0,0,0,0,75.2374443881349,0.794469678531525,1,1,-0.00373194358369493,0,0.22165610133986,17.9347642227572,8.40825775930431,0.0499435429005147,2.17086529867634,1.02926070292359,0,1,0.0618596165621679,0,0.89602149356594,0.0723229990518042,0,1,1.11352268875145,0,1,0.930705776624392,0,0.495333712557202,0.123259904398756,4.01861185089645,1.01978696358591,32.073301064576,3.52327813833925,4.39443977899673,1.01978696358591,0.871161640657482,0.318251943410781,4.39443977899673,2.53280593563752,1.86163384335922,1.01978696358591,0.318251943410781,1.01978696358591,4.55855747045408,1.41441359457211,20.0373199522665,0.676466509776779,0,0.2,0,0,0,0,6.11876524661418,1.00449885451885,1.02508533355212,1.03457172430004,1,1.05,0.89602149356594,5.70564589844171,0.0104341321859943,0.21310939729105,25.0960623520645,0.0552464804750558,0,0.0552464804750558,1,0.96,1.34606235206455,0.149187670400046,5.39711096444136,5.35489516207429,19.498735982377,14.0921577113836,3.38233254888389,0.988838240613014,-0.165622777168552,0,0.00373194358369493,0.00901648243052812,1.00156118000903,0,0,0,-0,0.173329181597991
2027,0,0,0,0.952960427855205,0.828142454348931,0.800284819635313,1.06540653935078,1.03546182093215,-0.23687022338897,-0.241818857769984,0.0309278350515463,0.750807349753586,1.49438477705793,5.82028431438832,21.3070226867382,4.96344513679875,15.2441762243191,21.0754995880243,6.21793798700795,5.97611912923797,0.149216378920561,3.75403674876793,1.09725,0.01,0.972834559899718,1.01292256934221,0.100241799611181,0.289801510525722,0.805631227067329,0,0,0,0,0,79.1947408635141,0.928147441347861,1,1,-0.00403129947035483,0,0.132092742909688,5.75978010777068,6.32085055062155,0.0580686445123115,1.50705152249,1.02294872020394,0,1,0.49587906818437,0,0.869235248309961,0.0217749532636424,0,1,0.786511212142036,0,1,0.205928267616941,0,0.39762641718259,0.15944047821825,2.49388625539807,0.952960427855205,13.454387332731,2.09625983821548,2.29142510787642,0.952960427855205,0.195165269660941,0.0567408519027579,2.29142510787642,1.80610177153583,0.48532333634059,0.952960427855205,0.0567408519027579,0.952960427855205,0.139238234238933,1.25558595817289,0.916265600554878,0,0,0,0,0,0.181146697554171,0.751850889485902,1,1,-0.00403129947035483,0,0.0994371255240904,27.2036641042581,3.80856475288565,0.000914338668934007,0.588781263151968,1.03317238681985,1.09725,1,3.12877390513366e-05,0,0.869235248309961,0.158466234048627,0,1,0.365932699544825,0,1,0.0851426245205435,0,0.0457030902147234,0.0379220741626468,1.20518434774174,0.828142454348931,9.79610674412169,1.15948125752701,1.36230016103265,0.828142454348931,0.202818903505632,0.0425786712307964,0.194222855228205,0.521075380615448,2.60171251610339,0,0,0,0,0,0.338055808650649,0.744704599321742,1,1,-0.00403129947035483,0,0.0743031826364687,6.88587986170069,1.44780391463199,0.000147830160625737,0.212831489620255,1.01090716305786,0,1,1.06992278611612e-05,0,0.869235248309961,0.104348371629469,0,1,0.0964681965620684,0,1,0.0256833459325636,0,0.0230778551568849,0.0572270823629554,0.403268071758691,0.800284819635313,34.4218969812157,0.380190216601807,0.422660300075438,0.800284819635313,0.0424700834736318,0.00891593283521544,1.78405067310164,0.866764021644348,0.917286651457288,0.821965005276987,0.0514739842566135,0.823648909428489,0.077286638305205,12.0188009839816,1.07790066298249,0,0,0,0,0,1.13972196804514,0.830836538673772,1,1,-0.00403129947035483,0,0.091155294185649,263.609126236527,27.1013217542275,0.0339658861950433,10.0243069610904,1.04216789285885,0,1,1.24359528924057,0,0.869235248309961,0.501869023486676,0,1,6.95050708299256,0,1,1.39481655657135,0,4.68961724591435,0.386790954735737,12.1244232536885,1.06540653935078,19.5332742426714,7.43480600777415,10.9564660920463,1.06540653935078,3.52166008427211,0.617314300173504,10.9564660920463,9.39158726673718,1.56487882530908,1.06540653935078,0.617314300173504,1.06540653935078,0.0883266178185228,0.875834735261171,1.11933620156671,0,0,0,0,0,79.829675174388,0.707088008475793,1,1,-0.00403129947035483,0,0.224879575504068,18.2042126048665,9.02095130547442,0.0561196793836465,2.32556963553649,1.04579259962201,0,1,0.0665854271439762,0,0.869235248309961,0.080305439215933,0,1,1.19216807549569,0,1,0.997099354443571,0,0.525881756605958,0.122073117157954,4.30792437228831,1.03546182093215,30.6589102241968,3.78204261568235,4.71718605901759,1.03546182093215,0.935143443335244,0.343361877518355,4.71718605901759,2.70867014908497,2.00851590993262,1.03546182093215,0.343361877518355,1.03546182093215,4.96344513679875,1.48400642967584,21.3070226867382,0.74559307053153,0,0.2,0,0,0,0,6.25248179248429,1.00699346524015,1.0391266218511,1.05224599351328,1,1.09725,0.869235248309961,6.21793798700795,-0.23687022338897,0.210238428154413,25.4696203001384,0.0559834764610286,0,0.0559834764610286,1.01292256934221,0.972834559899718,1.32027074001414,0.149216378920561,5.82028431438832,5.67939356963921,21.0754995880243,15.2441762243191,3.72796535265765,1.0679132468954,-0.241818857769984,0,0.00403129947035483,0.0100606510065313,1.00156118000903,0,0,0,-0,0.0104341321859943
2028,0,0,0,0.919720839749138,0.778323233325719,0.739539001787235,1.08370651077016,1.05395979899651,-0.529458202361207,-0.266504520574364,0.0309278350515463,0.816890696760687,1.57478543782501,6.27306212843166,22.6416219475943,5.35028678751266,16.4803448199953,22.7658877781137,6.7446686893054,6.47816416873104,0.149267595112778,4.08445348380343,1.14114,0.01,0.985610516391243,1.02578816521717,0.114382567664157,0.316397849310393,0.87859770730891,0,0,0,0,0,86.5715993149643,1.08218723548054,1,1,-0.00422432569075808,0,0.119237382979793,5.84788035857886,7.31461490694921,0.0522581668154037,1.57312907743981,1.02368661947327,0,1,0.519499621207386,0,0.840054624776705,0.0235960798727302,0,1,0.819658336828527,0,1,0.214592502935401,0,0.438025465592663,0.162276060812507,2.69926114424699,0.919720839749138,15.4146804974566,2.26123567865433,2.47176047283595,0.919720839749138,0.210524794181621,0.0624799958072411,2.47176047283595,1.9373483340883,0.534412138747648,0.919720839749139,0.0624799958072411,0.919720839749138,0.168263689485552,1.30794367921419,1.04547554556329,0,0,0,0,0,0.21897640798365,0.735554470035331,1,1,-0.00422432569075808,0,0.0834267845172055,27.5959423348875,4.66539662628701,0.000914978617387194,0.600996249823721,1.04025348667521,1.14114,1,3.20723280065581e-05,0,0.840054624776705,0.168022022599054,0,1,0.37314360856173,0,1,0.0868145378534147,0,0.0511546861926473,0.0387723574709638,1.31935970700148,0.778323233325719,9.93041694851262,1.26820502080883,1.49004211396667,0.778323233325719,0.221837093157835,0.0470287798076495,0.278750875114569,0.639972971636146,3.38047076294093,0,0,0,0,0,0.484041835326398,0.676958197126551,1,1,-0.00422432569075808,0,0.0588858040519082,6.67498566632131,2.00353357265157,0.000162233689053705,0.233912158390954,1.0087520561748,0,1,1.17982759125572e-05,0,0.840054624776705,0.119021372764552,0,1,0.105820243061234,0,1,0.0281712964243415,0,0.0260938623582591,0.0545218974509222,0.478594171850815,0.739539001787235,33.9531864249364,0.452500309492556,0.503047969786826,0.739539001787235,0.0505476602942701,0.010715948139835,1.99076098407685,0.962014683826586,1.02874630025027,0.769433398390401,0.0576913665405957,0.771839119436651,0.0789659116629782,12.3044528233276,1.06502659137557,0,0,0,0,0,1.15490254217489,0.849398764309374,1,1,-0.00422432569075808,0,0.0957670039764861,267.219331478578,28.0591253679316,0.0342789247658265,10.8017772308329,1.05199697499746,0,1,1.34607572342195,0,0.840054624776705,0.561893465650494,0,1,7.48385556763976,0,1,1.5017465325571,0,5.00578773337291,0.386091289936535,12.9652956796714,1.08370651077016,20.7798366702623,7.95950794629847,11.7297046932769,1.08370651077016,3.77019674697846,0.658661651777182,11.7297046932769,10.0600111974037,1.66969349587319,1.08370651077016,0.658661651777182,1.08370651077016,0.0926709588036551,0.92236878477695,1.12865632906035,0,0,0,0,0,84.645901425158,0.636469951469241,1,1,-0.00422432569075808,0,0.229729744584996,18.4987272082822,9.60497953071601,0.0616532912251067,2.49267889579934,1.06125536291181,0,1,0.071729118855048,0,0.840054624776705,0.0894817429397554,0,1,1.27753344131249,0,1,1.06842455678811,0,0.561108642264775,0.121887037314244,4.60351366830049,1.05395979899651,29.9612972527096,4.04240502603572,5.04192537509998,1.05395979899651,0.999520349064261,0.366211465902992,5.04192537509998,2.89974942655837,2.14217594854161,1.05395979899651,0.366211465902992,1.05395979899651,5.35028678751266,1.5605236950352,22.6416219475943,0.809492682577443,0,0.2,0,0,0,0,6.43672629581331,1.00913907480879,1.05127843218835,1.06602397930759,1,1.14114,0.840054624776705,6.7446686893054,-0.529458202361207,0.202884222124819,25.8123073772999,0.0580038481405309,0,0.0580038481405309,1.02578816521717,0.985610516391243,1.30884178786959,0.149267595112778,6.27306212843166,6.07694038265329,22.7658877781137,16.4803448199953,4.04746341288721,1.14314215376648,-0.266504520574363,0,0.00422432569075808,0.0109371590573233,1.00156118000903,0,0,0,-0,-0.23687022338897
2029,0,0,0,0.88495886116895,0.73419056468458,0.685795439366344,1.09966286624571,1.07330969923835,-0.84866440086444,-0.266696633979075,0.0309278350515463,0.881722162798662,1.66788020343834,6.75709995542357,24.0481930591014,5.74240154788873,17.8056201724872,24.5765743939237,7.29950102907084,7.03280439509176,0.149329648926932,4.40861081399331,1.1810799,0.01,0.998210306976277,1.03847368221183,0.130852554517038,0.349712914369111,0.96917255955291,0,0,0,0,0,96.0396705637416,1.24658685569627,1,1,-0.00434811019569174,0,0.107025938634161,5.94373706583621,8.49478547230386,0.0470340901291658,1.64128480240742,1.02278652066423,0,1,0.544051379971675,0,0.813222768644557,0.0255052373911753,0,1,0.853845825061714,0,1,0.223463106026546,0,0.48451913060263,0.165689704176784,2.92425611482574,0.88495886116895,17.6277461944208,2.43973698422311,2.66688054617439,0.88495886116895,0.227143561951278,0.0686273540624425,2.66688054617439,2.079888012208,0.586992533966391,0.88495886116895,0.0686273540624425,0.88495886116895,0.200750959979587,1.37462222087317,1.18238313905716,0,0,0,0,0,0.261426025653704,0.711538556749685,1,1,-0.00434811019569174,0,0.0707801763897518,28.0145660746341,5.64572381537884,0.000915855523134246,0.613325093853888,1.04654378201221,1.1810799,1,3.28764240453081e-05,0,0.813222768644557,0.177768631204258,0,1,0.380471397408626,0,1,0.0884877497202908,0,0.0572621888047326,0.0398371245473154,1.43740768078582,0.73419056468458,10.0570806335069,1.38014549198109,1.62156344810991,0.734190564684581,0.241417956128819,0.0515606931547398,0.393746877495703,0.781781641769796,4.35830050464847,0,0,0,0,0,0.682654867298609,0.609546533254196,1,1,-0.00434811019569174,0,0.0471553909331709,6.51852361516441,2.74305435387062,0.000177963258195336,0.256993080877645,1.0066403341753,0,1,1.30097654467221e-05,0,0.813222768644557,0.135459885749781,0,1,0.116067756768103,0,1,0.0308883248821479,0,0.0295100580385792,0.0521528010467347,0.565838410330731,0.685795439366344,33.5068068086004,0.536328352292152,0.596240230337608,0.685795439366344,0.0599118780454564,0.0127956429163771,2.21306900854655,1.06664743028827,1.14642157825828,0.722722792734964,0.0642469370501404,0.725802195709758,0.0810704709150384,12.6627104576338,1.06738518465258,0,0,0,0,0,1.17942396264146,0.859251627168945,1,1,-0.00434811019569174,0,0.100031453512563,270.943705366775,29.197832495592,0.0345939192692323,11.6497772174243,1.06020353719331,0,1,1.45848734749762,0,0.813222768644557,0.628379469565959,0,1,8.0658564647582,0,1,1.61795491896173,0,5.36334217975487,0.386192464867699,13.8877442406657,1.09966286624571,22.0978485897145,8.52440206091079,12.5621733825574,1.09966286624571,4.03777132164662,0.700761363147878,12.5621733825574,10.785757999864,1.77641538269342,1.09966286624571,0.700761363147878,1.09966286624571,0.0968224624270585,0.976240902770178,1.14439256870732,0,0,0,0,0,89.6585918515131,0.581274494985899,1,1,-0.00434811019569174,0,0.235209665138365,18.8204770971306,10.1963531706282,0.0666078207472043,2.6723969064855,1.0758993229892,0,1,0.077303398549213,0,0.813222768644557,0.0995342063770928,0,1,1.36951655586735,0,1,1.14494218674448,0,0.599899024035948,0.122096542686906,4.91331704268055,1.07330969923835,29.761943835266,4.3134180186446,5.37994872397666,1.07330969923835,1.06653070533206,0.388783503582184,5.37994872397666,3.1057362863352,2.27421243764146,1.07330969923835,0.388783503582184,1.07330969923835,5.74240154788873,1.64959893730238,24.0481930591014,0.872057801123964,0,0.2,0,0,0,0,6.66511146735594,1.01108224897735,1.0623434631023,1.0777770707784,1,1.1810799,0.813222768644557,7.29950102907084,-0.84866440086444,0.193801228880497,26.1332523810507,0.0607177635827805,0,0.0607177635827805,1.03847368221183,0.998210306976277,1.30831029500843,0.149329648926932,6.75709995542357,6.5252867088854,24.5765743939237,17.8056201724872,4.36028900561982,1.21923780068678,-0.266696633979075,0,0.00434811019569174,0.0117301683086125,1.00156118000903,0,0,0,-0,-0.529458202361207
2030,0,0,0,0.849240025016634,0.695056062628245,0.638105564550844,1.11440952342788,1.09262869538777,-1.18574957850888,-0.255799812808023,0.0309278350515463,0.947414708702314,1.7769371668324,7.2747494130469,25.5355649350479,6.15236685018886,19.2267589097049,26.5164474800282,7.89098742548126,7.63518761267324,0.149402001890529,4.73707354351157,1.216512297,0.01,1.01048897530602,1.05082766855717,0.150086389287263,0.390565892750217,1.07575345060068,0,0,0,0,0,107.583636158792,1.42706726151777,1,1,-0.00434959610292345,0,0.0955125232270262,6.04886327620178,9.90311864441048,0.042336648730442,1.71075455672252,1.02087384666493,0,1,0.569313712704278,0,0.790498313884902,0.027428719380198,0,1,0.88863496892528,0,1,0.232462841277931,0,0.537075082453388,0.169408863841415,3.170289147067,0.849240025016634,20.1267831893247,2.63321406461361,2.8783706638226,0.849240025016634,0.245156599208991,0.0753670466084718,2.8783706638226,2.23373130287599,0.644639360946614,0.849240025016634,0.0753670466084718,0.849240025016634,0.236368053568503,1.45511642900113,1.31671164647276,0,0,0,0,0,0.308092636920525,0.684593028441858,1,1,-0.00434959610292345,0,0.0607400258965979,28.4651977234576,6.74821328008998,0.000916959988743981,0.625799719930936,1.05207154509933,1.216512297,1,3.37013465764729e-05,0,0.790498313884902,0.187276050496369,0,1,0.38789743319118,0,1,0.0901740994735023,0,0.0639926095070772,0.0410616351425574,1.55845253811516,0.695056062628245,10.1782119130693,1.49445992860808,1.75587400674494,0.695056062628245,0.261414078136863,0.0562525963954542,0.545707344252789,0.950013289162897,5.53836322536812,0,0,0,0,0,0.945268184231211,0.546813624050168,1,1,-0.00434959610292345,0,0.0381878194556101,6.42936732188805,3.71257594841064,0.000195129429351351,0.28242668079838,1.00397865833616,0,1,1.43525158803937e-05,0,0.790498313884902,0.153579661911942,0,1,0.12735100366212,0,1,0.0338757491519985,0,0.0333226704386166,0.0499931921031688,0.666544164050379,0.638105564550844,33.0876200653598,0.633221493611762,0.703957058380795,0.638105564550844,0.070735564769032,0.0152212887848895,2.45136598604472,1.17859914971912,1.27276683632559,0.681101801714643,0.0712765967441954,0.68481801132696,0.083360053314063,13.0973986343394,1.07584311515042,0,0,0,0,0,1.20820824785384,0.865136488346819,1,1,-0.00434959610292345,0,0.104215257214395,274.797983296859,30.4408268833597,0.0349098834779514,12.5681926962546,1.06741818240464,0,1,1.58103569058828,0,0.790498313884902,0.700044145869981,0,1,8.69604360878609,0,1,1.7435781064094,0,5.75377467839955,0.386550142549562,14.8849374118697,1.11440952342788,23.4959164943055,9.13116273347015,13.4563396496977,1.11440952342788,4.32517691622758,0.744813708293996,13.4563396496977,11.5682524944486,1.88808715524914,1.11440952342788,0.744813708293996,1.11440952342788,0.100936409913287,1.03801882829922,1.16301028531234,0,0,0,0,0,94.7759806804505,0.538576674995303,1,1,-0.00434959610292345,0,0.240864339883746,19.1716275753867,10.8144573491871,0.0710433802640403,2.86532659454207,1.08987243839792,0,1,0.0833338457209761,0,0.790498313884902,0.110270572060632,0,1,1.46832547988392,0,1,1.22699382439183,0,0.641827209256406,0.122437281292957,5.24208968443769,1.09262869538777,29.9385371910725,4.60026247518128,5.73771800607587,1.09262869538777,1.13745553089459,0.412105077742328,5.73771800607587,3.32708462070466,2.41063338537121,1.09262869538777,0.412105077742328,1.09262869538777,6.15236685018886,1.75431733626368,25.5355649350479,0.9353544284689,0,0.2,0,0,0,0,6.93395474908924,1.0128938078084,1.07271011794185,1.08839272905479,1,1.216512297,0.790498313884902,7.89098742548126,-1.18574957850888,0.184280417220161,26.4384542903141,0.0638523939618603,0,0.0638523939618603,1.05082766855717,1.01048897530602,1.31652016266216,0.149402001890529,7.2747494130469,7.01510347216666,26.5164474800282,19.2267589097049,4.6767721423445,1.29869338383362,-0.255799812808023,0,0.00434959610292345,0.0122803175218664,1.00156118000903,0,0,0,-0,-0.84866440086444
