Year,SL,tas_1,cyclpers_1,P_M_1,P_M_2,P_M_3,B,NX,rf,G,I,Y,W,Q_U,Q_I,Q,M,X,N,C,E,PE,LF,PoP,r_1_1,I_1_1,omegaI_1_1,D_1_1,D_N_1_1,D_K_1_1,G_A_1_1,K_A_1_1,A_1_1,A_N_1_1,A_K_1_1,A_I_1_1,tauKF_1_1,tauNF_1_1,P_1_1,K_1_1,Y_1_1,N_1_1,Q_I_1_1,P_I_1_1,E_1_1,Q_I_1_1_1,E_I_1_1_1,Q_I_1_1_2,E_I_1_1_2,Q_I_1_1_3,E_I_1_1_3,X_1_1,D_X_1_1,Q_1_1,P_Q_1_1,W_1_1,Q_D_1_1_1,Q_D_1_1,P_D_1_1,M_I_1_1,M_F_1_1,Q_A_1_1,Q_A_I_1_1,Q_A_F_1_1,P_A_1_1,M_A_F_1_1,P_M_A_1_1,r_2_1,I_2_1,omegaI_2_1,D_2_1,D_N_2_1,D_K_2_1,G_A_2_1,K_A_2_1,A_2_1,A_N_2_1,A_K_2_1,A_I_2_1,tauKF_2_1,tauNF_2_1,P_2_1,K_2_1,Y_2_1,N_2_1,Q_I_2_1,P_I_2_1,E_2_1,Q_I_2_1_1,E_I_2_1_1,Q_I_2_1_2,E_I_2_1_2,Q_I_2_1_3,E_I_2_1_3,X_2_1,D_X_2_1,Q_2_1,P_Q_2_1,W_2_1,Q_D_2_1_1,Q_D_2_1,P_D_2_1,M_I_2_1,M_F_2_1,Q_A_2_1,Q_A_I_2_1,Q_A_F_2_1,P_A_2_1,M_A_F_2_1,P_M_A_2_1,r_3_1,I_3_1,omegaI_3_1,D_3_1,D_N_3_1,D_K_3_1,G_A_3_1,K_A_3_1,A_3_1,A_N_3_1,A_K_3_1,A_I_3_1,tauKF_3_1,tauNF_3_1,P_3_1,K_3_1,Y_3_1,N_3_1,Q_I_3_1,P_I_3_1,E_3_1,Q_I_3_1_1,E_I_3_1_1,Q_I_3_1_2,E_I_3_1_2,Q_I_3_1_3,E_I_3_1_3,X_3_1,D_X_3_1,Q_3_1,P_Q_3_1,W_3_1,Q_D_3_1_1,Q_D_3_1,P_D_3_1,M_I_3_1,M_F_3_1,Q_A_3_1,Q_A_I_3_1,Q_A_F_3_1,P_A_3_1,M_A_F_3_1,P_M_A_3_1,Q_U_1,I_1,W_1,G_1,BG_1,tauC_1,tauH_1,tauNH_1,tauKH_1,G_A_DH_1,KG_1,P_1,P_F_1,P_Q_1,P_D_1,E_1,M_1,B_1,lambda_1,H_1,PH_1,DH_1,omegaH_1,PoP_1,LF_1,IH_1,N_1,Y_1,X_1,Q_1,Q_I_1,C_1,M_F_1,NX_1,Tr_1,tauS_1,PE_1,s_1,adjB_1,deltaB_1,NX_1_1,B_1_1,AUX_ENDO_LAG_170_1
2020,0,25,45,1,1,1,5.11234277244853e-16,-2.08166817117217e-17,0.0416666666666667,0.0112926635459388,0.015924400014087,0.0575598625124737,0.149587739301944,0.0504893067302021,0.119204032044316,0.17676389455679,0.0505816046751642,0.0505816046751642,0.25,0.0300549996398855,0,0,0.7,1,0.0985343501383803,0.00149492067944204,1,0,0,0,0,0,0.170301945460522,1,1,1,0,0,1,0.0298984135888408,0.00978517662712052,0.108757056295872,0.0170055125963448,1,0,0.00556008563309901,0,0.00918968482222135,0,0.00225574214102443,0,0.00290542007600386,0.108448873852005,0.0267906892234653,1,0.0898352990589249,0.0238852691474614,0.025798814299488,1,0.00191354515202652,0.000353527789113579,0.025798814299488,0.0170490141850485,0.00874980011443949,1,0.000353527789113579,1,0.0985343501383803,0.0077840441421286,1,0,0,0,0,0,0.188781397593684,1,1,1,0,0,1,0.155680882842572,0.0207215505044905,0.0579096078872681,0.0724133590693613,1,0,0.0103350934631731,0,0.0508919932058939,0,0.0111862724002943,0,0.0417519040881898,0.448294890489826,0.0931349095738519,1,0.132759511663782,0.0513830054856621,0.0858951652011181,1,0.034512159715456,0.00530291683670369,0.0858951652011181,0.0764161866204394,0.00947897858067874,1,0.00530291683670369,1,0.0985343501383803,0.00664543519251632,1,0,0,0,0,0,0.311296000654098,1,1,1,0,0,1,0.132908703850326,0.0270531353808626,0.0833333358168603,0.0297851603786098,1,0,0.0011538350887764,0,0.0163345085923241,0,0.0122968166975093,0,0.00592428051097058,0.104230438858351,0.0568382957594724,1,0.239263923484858,0.0509140152485019,0.0579993592739119,1,0.00708534402541004,0.00141411115645432,0.0579993592739119,0.0257388312388281,0.0322605280350838,1,0.00141411115645432,1,0.0504893067302021,0.015924400014087,0.149587739301944,0.0112926635459388,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.112926635459388,1,1,1,1,0,0.0505816046751642,5.11234277244853e-16,30.5202625923379,23,0.000250260271793364,0,0.000250260271793364,1,0.7,1.15,0.25,0.0575598625124737,0.0505816046751642,0.17676389455679,0.119204032044316,0.0300549996398855,0.00707055578227158,-2.13014282185356e-17,0,0,0,1,0,0,0,-0,5.11234277244853e-16
2021,0.0108046954057198,24.893,10.6258196754299,1,1,1,0.00918561677103823,0.000623884687109691,0.041666666666667,0.0112985332892795,0.0155884089933954,0.0572133412575207,0.150734779659566,0.0496381038064458,0.118482186192353,0.175695527449873,0.0495320894364833,0.0501559741235927,0.243372221431639,0.0303005664636629,0,0,0.709358533260211,1.01001860407889,0.0982512021662237,0.00135239142050617,0.556239065097352,0.000370533240870393,-0.00574590000000164,0,0,0,0.141032743706846,1.31534098376264,1,0.995454875433162,0,0,0.996836159045231,0.0299665311900037,0.0097570579769719,0.105872651072863,0.0170382160554691,0.992036965290572,0,0.00556804832334622,0,0.0092130640897378,0,0.00225714711036029,0,0.00290876785714148,0.10886990182233,0.0267178330140175,0.996664974027207,0.0905163255924782,0.0238090651568759,0.0257037841489081,0.996911575023527,0.00189473863376294,0.000347567638198246,0.0257037841489081,0.017085517555455,0.00861826659345315,0.996911575023527,0.000347567638198246,1,0.100473898143284,0.00787663025125867,0.782119990940591,0,-0.00254660000000058,0,0,0,0.179799579901664,1.31534098376266,1,1.01340399246871,0,0,0.974361393425066,0.157255052992381,0.0211294330539065,0.0563574599158558,0.0726631108103236,0.990426692176405,0,0.0103639729575058,0,0.0510908682783413,0,0.0112084652689223,0,0.0423114825945931,0.446481660129764,0.0947664515095558,0.976666181348678,0.133746604639838,0.0524549689149627,0.0860506346628622,0.985909464827141,0.0336071409855579,0.00521351457297369,0.0860506346628622,0.0766517764975422,0.00939885816532022,0.985909464827141,0.00521351457297369,1,0.0973535562441961,0.00652399454640327,0.678908067037765,0,-0.00037450000000008,0,0,0,0.268803617998442,1.31534098376265,1,0.989178307130527,0,0,1.00637912101895,0.134026640081207,0.0267289420713071,0.0811421104429206,0.0297844822850687,0.994214412598632,0,0.0011534962746031,0,0.0163478441294629,0,0.0122832714791956,0,0.0058990645509534,0.104982195115498,0.0561910954944644,1.0057040228493,0.241105830255644,0.050292030943511,0.057370688102858,1.00500371874528,0.00707885705319747,0.00139027055279298,0.057370688102858,0.0257488838584781,0.0316218042443799,1.00500371874528,0.00139027055279298,1,0.0496381038064458,0.0155884089933954,0.150734779659566,0.0112985332892795,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.112932505202728,1,1,0.981185336472322,1,0,0.0495320894364833,0.00918561677103823,39.1806383922096,24.0824398530287,0.000191344572467245,-5.13905799364611,0.000191344572467245,1.01001860407889,0.709358533260211,-3.1255246397411,0.243372221431639,0.0572133412575207,0.0511177371483352,0.175695527449873,0.118482186192353,0.0303005664636629,0.00695135276396492,0.000623884687109844,0,0,0,1,-3.36879233710836,0.289194771364479,0,-0,5.11234277244853e-16
2022,0.0216093908114394,25.485,9.66703910849019,1,1,1,0.0101929940149104,0.00160270827408992,0.041666666666667,0.0119974462935045,0.0157828492657282,0.0607384858967296,0.158837814775503,0.0518716391039346,0.125370119082452,0.186108604979195,0.050832456131341,0.0524351644054311,0.241617991788898,0.0322041211371986,0,0,0.718674334868615,1.02000670106309,0.106214802562489,0.0013571117393933,0.796067911091278,0.00521759453028229,0.0260445000000008,0,0,0,0.191057986550317,1.02845096693566,1,1.03964533316627,0,0,0.942465363813457,0.0301065666825072,0.0105719326358858,0.100859879510297,0.0180817062024877,0.955203646948971,0,0.00592626393950203,0,0.00977685443048572,0,0.00237954631818986,0,0.00324012099088822,0.110326356889058,0.0293685124955821,0.927367092550689,0.0960733728510869,0.0261283915046941,0.027918383536412,0.932390172425784,0.00180021597662948,0.000363206925935901,0.027918383536412,0.0185434092846696,0.00937497425174214,0.932390172425784,0.000363206925935901,1,0.112377721531154,0.00822368555422554,1.16828623366747,0,0.0115430000000003,0,0,0,0.219280327040138,0.888650769037665,1,1.04299077980228,0,0,0.912033076411892,0.159046226972542,0.0238717434291597,0.0604497041458861,0.0793085188875326,0.960241015129813,0,0.0113525601212221,0,0.0557991888159154,0,0.012161019734313,0,0.0468236647584464,0.43929146601624,0.106589060750649,0.918735108409537,0.130154885244158,0.0597653959922027,0.0934899061161364,0.949745970399807,0.0338830940408214,0.00544810388903852,0.0934899061161364,0.0834454221393732,0.0100444839767633,0.949745970399807,0.00544810388903852,1,0.10100983989229,0.0067531526142318,0.908996615561176,0,0.0016975000000002,0,0,0,0.31891340762822,1.02219959936725,1,0.945300866187325,0,0,1.03707788363931,0.135316492568186,0.0279660635111268,0.0803084081327158,0.0324693592560738,0.983792579269784,0,0.00126458522394542,0,0.0178693788929721,0,0.0133383546528822,0,0.00617125469348382,0.105205058835145,0.058659296062503,1.03898452147588,0.259254307167021,0.0524880413690192,0.0603633039488152,1.0340598684442,0.00788500759517208,0.0014528277037436,0.0603633039488152,0.0278789207053848,0.0324843832434301,1.0340598684442,0.0014528277037436,1,0.0518716391039346,0.0157828492657282,0.158837814775503,0.0119974462935045,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.11363670097596,1,1,0.932860748016476,1,0,0.050832456131341,0.0101929940149104,28.0811743881779,23.9444632651934,0.000267169757668155,-4.01630514907351,0.000267169757668155,1.02000670106309,0.718674334868615,-3.17640395075213,0.241617991788898,0.0607384858967296,0.0562089942329797,0.186108604979195,0.125370119082452,0.0322041211371986,0.00726413851871802,0.00160270827409002,0,0,0,1,-2.09419412554049,0.109795234762745,0,-0,0.00918561677103823
2023,0.0324140862171593,24.604,19.6202288784683,1,1,1,0.0131666832952331,0.00159078994053844,0.041666666666667,0.0128352384438787,0.0174498749616998,0.0656652708536042,0.167328547876218,0.0562036804673953,0.137211892852969,0.202877163706574,0.0594968987329762,0.0610876886735144,0.241658561623175,0.0342111938819606,0,0,0.727861682170202,1.02983699643688,0.120540771302145,0.0014035629478059,1.05562875276707,-0.00199568417912968,-0.0212652000000008,0,0,0,0.230423573503174,0.921797443562036,1,1.15825947539962,0,0,0.825826383642297,0.0302762811667115,0.012053913354268,0.0965818400802625,0.0179159088590121,0.966618447112474,0,0.00593924183446834,0,0.00962478890086998,0,0.00235959401014446,0,0.00387385615182296,0.118088064550662,0.0328048068749657,0.831350349902906,0.098970626543168,0.0289309507231429,0.0304718315477453,0.841881489583891,0.00160191492705647,0.000393540022283542,0.0304718315477453,0.0196721013987275,0.0107997301490177,0.841881489583891,0.000393540022283542,1,0.109332258074051,0.00852236994682229,1.2146859057451,0,-0.00942480000000031,0,0,0,0.216646218282429,0.779714106184576,1,0.959214943791523,0,0,1.0414284292742,0.161042680256358,0.0234893497772123,0.0634953728734209,0.0854285023102889,1.00086906593517,0,0.0124054104437831,0,0.0598945432457758,0,0.0131486275410407,0,0.0485864916492773,0.460825433414221,0.105433615695436,1.04298065877157,0.137467980031392,0.0568471240461585,0.098339874564522,1.02527480908637,0.0415349452327864,0.00590310033425313,0.098339874564522,0.0879449170570641,0.010394957507458,1.02527480908637,0.00590310033425313,1,0.10689954946627,0.00709099029159604,1.05989586772421,0,-0.001386,0,0,0,0.355498177785241,0.904265107822242,1,0.982290427673135,0,0,1.04574072110546,0.136823786767314,0.0298815508526086,0.0815813486694918,0.0336042101197172,1.02342234556333,0,0.00132744912047601,0,0.0184255849104184,0,0.0138536797682497,0,0.00689115594353562,0.109573794065506,0.0628905478933763,1.04371254944646,0.271496251089326,0.0559993919498409,0.0644755583394201,1.03816869509694,0.00848923812746231,0.00157416008913417,0.0644755583394201,0.0293619013194349,0.0351136570199854,1.03816869509694,0.00157416008913417,1,0.0562036804673953,0.0174498749616998,0.167328547876218,0.0128352384438787,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.115108269322243,1,1,1.03012566595652,1,0,0.0594968987329762,0.0131666832952331,23.8342314264611,24.2745084911096,0.000314560470095329,-2.64904478365129,0.000314560470095329,1.02983699643688,0.727861682170202,-1.34100249260554,0.241658561623175,0.0656652708536042,0.0593012005159506,0.202877163706574,0.137211892852969,0.0342111938819606,0.00787080044567084,0.00159078994053836,0,0,0,1,-1.52879909408017,0.059169646429346,0,-0,0.0101929940149104
2024,0.0432187816228791,24.804,0,1,1,1,0.0153807411229312,0.00290730515308922,0.041666666666667,0.0135223941713145,0.0187869003183943,0.0701061523288901,0.175200994053787,0.0589442548831621,0.148189743292251,0.218295895621142,0.0666452252825449,0.0695525304356342,0.241068282258209,0.035617633733386,0,0,0.736814877827306,1.03935507721094,0.129610623116838,0.00145333666447165,0.943270425061874,-0.000358163473247436,-0.0105252000000016,0,0,0,0.219474517527243,1.17713603613947,1,1.25240107682166,0,0,0.77813960776716,0.0304767295415766,0.0130339483503679,0.0905258026466846,0.0180489244286111,0.976795171090667,0,0.00602611150492022,0,0.00966074924985841,0,0.00237935229427727,0,0.00446803752620576,0.125371366364,0.0356384209232726,0.779280702196461,0.106276337515449,0.031170383397067,0.0325742379642235,0.792250760804983,0.00151648654839925,0.00041272961463197,0.0325742379642235,0.0208273559257982,0.0117468820384254,0.792250760804982,0.00041272961463197,1,0.10980073250889,0.00873551153383173,0.963411049502264,0,-0.00466480000000058,0,0,0,0.206368567175505,0.92835998166532,1,0.908110298962888,0,0,1.12836648309767,0.163129383267388,0.0238861158128638,0.0656968887851437,0.0916138314082515,1.02846938640415,0,0.0134211469443131,0,0.064103123805455,0,0.0141375523941553,0,0.0513313590188405,0.479367353668603,0.107081466073991,1.13160865191628,0.144605424021732,0.05575010705515,0.103312367398653,1.07477501842802,0.0479502480858619,0.00619094421947954,0.103312367398653,0.0927146318379207,0.0105977355607323,1.07477501842802,0.00619094421947954,1,0.111644249860756,0.00745511645948867,0.902750263990485,0,-0.000686000000000041,0,0,0,0.341082081209993,1.02439580590373,1,1.00488899562292,0,0,1.04614637628227,0.13857411884377,0.0315554583236891,0.0848455908263808,0.0346396885952354,1.04901693883672,0,0.00138009747656478,0,0.0189507587826069,0,0.014314373102566,0,0.00764004917081818,0.115122589077929,0.0663644661921805,1.04497560891789,0.272430485140428,0.0587244170213624,0.0676338039352181,1.03926554032384,0.00892389835564438,0.00165091845852788,0.0676338039352184,0.0308312777909988,0.0368025261442195,1.03926554032383,0.00165091845852788,1,0.0589442548831621,0.0187869003183943,0.175200994053787,0.0135223941713145,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.117119836561333,1,1,1.09898116719638,1,0,0.0666452252825449,0.0153807411229312,27.3581310097442,26.3740696859937,0.000273956731055486,-5.75780131892634,0.000273956731055486,1.03935507721094,0.736814877827306,-2.65764978465077,0.241068282258209,0.0701061523288901,0.0632881913828217,0.218295895621142,0.148189743292251,0.035617633733386,0.00825459229263939,0.00290730515308931,0,0,0,1,-1.80529606610311,0.0805010891886767,0,-0,0.0131666832952331
2025,0.0540234770285988,25.005,7.99907449538683,1,1,1,0.0207204159187344,0.0042960595558397,0.041666666666667,0.0143404873924172,0.0195891018574513,0.0750370674033595,0.18448080419671,0.0620513025520728,0.158819099801942,0.233856167205305,0.0706909623413107,0.0749870218971505,0.241266999603459,0.0374123258417534,0,0,0.745456267511534,1.04844726303997,0.140789697439324,0.00152097614294652,1.23587748223075,0.00455153600667962,0.000268499999999837,0,0,0,0.26916235239342,1.0906801974351,1,1.31747422475547,0,0,0.731956817683237,0.0307164657934586,0.0142518782633551,0.0831809233273733,0.0189315495856545,0.956875032142241,0,0.00634811763835185,0,0.0101231010811362,0,0.00248598921688694,0,0.00504969924806758,0.128840352169572,0.039193460457344,0.728358410939553,0.117583258084949,0.0341437612092766,0.0354080328152304,0.743335242799203,0.00145114301186309,0.000434485264772506,0.0354080328152304,0.0225599362370991,0.0128480965781313,0.743335242799202,0.000434485264772506,1,0.119089089760244,0.00902818590066221,1.22875953408034,0,0.000119000000000006,0,0,0,0.236624749881114,0.679925239534748,1,0.914141628251459,0,0,1.10691893973393,0.165329595012266,0.0262423954942852,0.0728472554968006,0.0999279165912693,1.01629023273929,0,0.0147151891969126,0,0.069911782193629,0,0.0153738675227027,0,0.0563364457490355,0.479090149387714,0.117590490685395,1.11066778822904,0.138923588113076,0.0612540449363594,0.11170492268526,1.06338373871393,0.0507523037082509,0.00651727897158758,0.11170492268526,0.100477009963975,0.0112279127212848,1.06338373871393,0.00651727897158758,1,0.116387931271021,0.00794796706741885,1.09829456836427,0,1.74999999999412e-05,0,0,0,0.38639870060533,0.86943824727952,1,0.982654199724144,0,0,1.06723429566948,0.140616331179168,0.0333170546443013,0.0852388207792847,0.0373267116366598,1.04879871163191,0,0.00149662940183463,0,0.0204421266892096,0,0.015396057767377,0,0.00818716343639802,0.116965652523238,0.0699963045542115,1.06727506397454,0.288697612130732,0.0618091411178134,0.0715727772170371,1.05857517777635,0.00979781032574668,0.00173794105909002,0.0715727772170371,0.0332559145069666,0.0383168627100705,1.05857517777635,0.00173794105909002,1,0.0620513025520728,0.0195891018574513,0.18448080419671,0.0143404873924172,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.119748340297617,1,1,1.08099727232473,1,0,0.0706909623413107,0.0207204159187344,21.8974139470667,27.5597374828255,0.000344528688737102,-4.02933200026623,0.000344528688737103,1.04844726303997,0.745456267511534,-1.74414283554048,0.241266999603459,0.0750370674033595,0.0693683729061599,0.233856167205305,0.158819099801942,0.0374123258417534,0.00868970529545011,0.00429605955583975,0,0,0,1,-0.857487785663594,0.0189315753898456,0,-0,0.0153807411229312
2026,0.0588551215667714,25.218,12.1670102856587,1,1,1,0.0254944465490246,0.00457944498121343,0.041666666666667,0.0148173450835965,0.0203143549609964,0.0777291858506663,0.19431614614487,0.0641641508992925,0.164716807321151,0.242445993171822,0.0730127085324594,0.0775921535136729,0.235878585914349,0.0384547188988122,0,0,0.753732302363298,1.05704355391199,0.137532106453948,0.00157514533694793,0.76613747565765,0.00629549555844458,0.0117066000000011,0,0,0,0.198060769072305,1.7614722303748,1,1.20717895084825,0,0,0.826885916236046,0.0309892164671325,0.0140316326688507,0.0780897019270094,0.020458569696704,0.984207157250812,0,0.00680353840092152,0,0.0109665921094985,0,0.00270162258617236,0,0.00485386758419579,0.125332310273579,0.0387279830205088,0.81951156974731,0.137777005512922,0.0338741154363131,0.0356148483777107,0.830631361656146,0.00182258048814048,0.000449279498508301,0.0356148483777107,0.0231855623798455,0.0124292859978652,0.830631361656146,0.000449279498508301,1,0.120406225090684,0.00921441697396375,0.887069076174533,0,0.00518840000000051,0,0,0,0.221070924791014,0.932603391097224,1,0.918410737501569,0,0,1.11441659294502,0.167558301466233,0.0268904982357191,0.072526854778869,0.101984319120193,1.02723022606333,0,0.0148680859143419,0,0.0714015809730008,0,0.0157509919576644,0,0.0579056785359193,0.4803303277601,0.12055386718126,1.11758001432362,0.142371319002201,0.0626481886453412,0.114855717208057,1.06716404610817,0.0525555283307935,0.00673919247762452,0.114855717208057,0.103270188038378,0.0115855291696789,1.06716404610817,0.00673919247762452,1,0.12057223522199,0.00846853347613527,0.816770625698489,0,0.000763000000000097,0,0,0,0.344565459460069,1.16732966184732,1,1.0073067613695,0,0,1.03243263079557,0.143012380288347,0.0350235045948627,0.0852620292084707,0.0382037170991525,1.04230594395956,0,0.00151393806458211,0,0.0209020149558783,0,0.0157920653040205,0,0.00861043462453126,0.117138688774185,0.0735063258316856,1.03364396931399,0.290285238715268,0.0648958912071543,0.074535927294795,1.02941305096301,0.0096490097433595,0.0017971179940332,0.074535927294795,0.0342446798478572,0.0402912474469379,1.02941305096301,0.0017971179940332,1,0.0641641508992925,0.0203143549609964,0.19431614614487,0.0148173450835965,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.122590851351452,1,1,1.08901257416515,1,0,0.0730127085324594,0.0254944465490246,29.1592465438529,29.6075002637221,0.000261395462379715,-4.88164854949122,0.000261395462379715,1.05704355391199,0.753732302363298,-1.67056485973843,0.235878585914349,0.0777291858506663,0.0712500069828523,0.242445993171822,0.164716807321151,0.0384547188988122,0.00898558997016602,0.00457944498121327,0,0,0,1,-1.57480203548553,0.0622130544143591,0,-0,0.0207204159187344
2027,0.0636867661049441,25.246,116.734131716834,1,1,1,0.0256124012954557,0.000396935959885094,0.041666666666667,0.0155390244394811,0.0237296444443134,0.080859926495144,0.216585525807731,0.0705790533930376,0.172813496780825,0.253673423275964,0.0862302797637592,0.0866272157236442,0.217171943551595,0.0408116271801912,0,0,0.760150537412082,1.06309866803862,0.139045791723608,0.00168007411110438,1.02774682239226,0.00652474845726789,0.0132101999999989,0,0,0,0.231265683317267,1.78332229529256,1,1.2747018422404,0,0,0.83658978684176,0.0312576356129375,0.0143120324536112,0.062906345583288,0.0197177051686551,1.05408061302576,0,0.00659409064157269,0,0.0105169564831289,0,0.00263209883821798,0,0.00500562369618541,0.126899186180322,0.0394456721658814,0.830442203989386,0.175006282722936,0.034440048469696,0.0362693988112807,0.841019207415947,0.00190279128504022,0.000494196857110816,0.0362693988112807,0.0226990501816353,0.0135703486296453,0.841019207415948,0.000494196857110816,1,0.101215110817919,0.00953795855504977,0.994690005990783,0,0.00585479999999957,0,0,0,0.200078025592559,0.712193280983659,1,0.803616378142655,0,0,1.38913357824908,0.169589462132801,0.0229092362303511,0.0718676969442552,0.099627053912763,1.11627619796681,0,0.014627482176631,0,0.0695057377969904,0,0.0155768582641116,0,0.0528292745925858,0.513049190293065,0.102971168441787,1.38908104492244,0.151291088306881,0.0501418938492019,0.112076316811895,1.20128383904537,0.0649843138234171,0.00741295285666225,0.112076316811895,0.100206320525888,0.0118699962860072,1.20128383904537,0.00741295285666225,1,0.127178260084858,0.00919930128246757,1.18937606565026,0,0.000860999999999902,0,0,0,0.426520771609009,0.893331799965376,1,1.11093238802301,0,0,0.986445907838064,0.145543385873608,0.0375718898739303,0.0823979010240518,0.0371318862424945,1.09927453742193,0,0.00147747736343164,0,0.0201836262457682,0,0.0154920575392862,0,0.00919609716924963,0.116667954341913,0.0788228200376226,0.988048563240056,0.305279036081806,0.0696267228683729,0.0790847454439603,0.989493240030035,0.00945923751308546,0.00197678742844327,0.0790847454439603,0.0337010146416158,0.0453837308023445,0.989493240030035,0.00197678742844327,1,0.0705790533930376,0.0237296444443134,0.21658552580773,0.0155390244394811,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.125870790655788,1,1,1.30186844926782,1,0,0.0862302797637592,0.0256124012954557,20.80185171514,21.5300128565568,0.000372510584457203,7.78557289354365,0.000372510584457203,1.06309866803862,0.760150537412082,1.02733851663804,0.217171943551595,0.080859926495144,0.0665406829487098,0.253673423275964,0.172813496780825,0.0408116271801912,0.00988393714221633,0.000396935959884937,0,0,0,1,0.160993999751382,0.00114987263980274,0,-0,0.0254944465490246
2028,0.0685184106431167,25.156,23.6507442377683,1,1,1,0.0208958240311431,0.00325574439154195,0.041666666666667,0.0163808134456132,0.024090586596403,0.0862155634560761,0.226113569837278,0.0727691757450498,0.184065366396909,0.27028092985298,0.0874676822271149,0.090723426618657,0.219601259971655,0.0424586634407829,0,0,0.766494036680758,1.0691672820891,0.151171154768578,0.00179746486556861,1.10524431996929,0.00578786413962101,0.00837720000000042,0,0,0,0.251739619942662,1.81453153359164,1,1.29461890218259,0,0,0.791633037254281,0.0316250846704622,0.0156948772002433,0.0613700205487834,0.0212712724786619,1.01402250474153,0,0.00712257147808719,0,0.0113554270770056,0,0.00282069034736815,0,0.00558194332609507,0.129114340173978,0.0432325589750457,0.786308585731308,0.184608041977367,0.0376506156489508,0.0393880414768197,0.798972201069229,0.00186494785170099,0.000509532165973989,0.0393880414768197,0.0249593423065712,0.0144286991702485,0.798972201069229,0.000509532165973989,1,0.116821369333285,0.00991412021055924,1.14311053021536,0,0.00371280000000016,0,0,0,0.231246299797224,0.693926014944125,1,0.846614251677015,0,0,1.2679265460017,0.171888008054595,0.0267621167898186,0.0734857468311449,0.110267580401872,1.0755985556817,0,0.016212702508559,0,0.077008379749565,0,0.0171291976097856,0,0.0601652891159706,0.500892444087673,0.120116184274969,1.26990421352879,0.156456901599197,0.0599508951589987,0.1231328353794,1.1456618939576,0.0649367030218964,0.00764298248960983,0.1231328353794,0.110541386422891,0.0125914489565087,1.1456618939576,0.00764298248960983,1,0.130142181172568,0.00991218833769457,1.20157581540416,0,0.000545999999999939,0,0,0,0.438033765805466,0.870276122646882,1,1.05707838038942,0,0,1.01867291926804,0.148714647983623,0.039127948814371,0.0847454925917269,0.0406833420830419,1.07887319312912,0,0.00162406831992469,0,0.0221775795963207,0,0.0168952209468057,0,0.00973837657561956,0.11856780524914,0.0821333966261527,1.01969177538353,0.316572273308712,0.0723950200505334,0.0828669787000325,1.01724469602582,0.0104753880340378,0.00203812866389596,0.0828669787000325,0.0368451089039595,0.046021869796073,1.01724469602582,0.00203812866389596,1,0.0727691757450498,0.024090586596403,0.226113569837278,0.0163808134456132,0,0.172727272727273,0,0.149518390405652,0.0696983687624536,0,0.129664525035823,1,1,1.20777588658852,1,0,0.0874676822271149,0.0208958240311431,19.7666703662109,23.0235964785875,0.00038725968102879,-2.37649076973217,0.00038725968102879,1.0691672820891,0.766494036680758,0.0768362501653574,0.219601259971655,0.0862155634560761,0.0751161102205206,0.27028092985298,0.184065366396909,0.0424586634407829,0.0101906433194798,0.0032557443915422,0,0,0,1,0.537547741326808,-0.00163937494969637,0,-0,0.0256124012954557
